cell_id,presence,point_count,Latitude,Longitude,Tmin01,Tmax07,TD,MAP,PAS,AHM,PPT01,PPT07,CMD01,RH01,RH07,NFFD,DD_0_01,DD5_07,DD_18_07,Rad01,Rad07,Eref01,Eref07,PAS09,PAS04,DD_0_04,DD_0_10,MAR,NFFD10,RH08
x12y23,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x12y24,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y25,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y26,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y27,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y28,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y29,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y30,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x12y31,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y32,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y33,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y34,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y35,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y36,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y37,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y38,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y39,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y40,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y41,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y42,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y43,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x12y44,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y45,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y46,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y47,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y48,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y49,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y50,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y51,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y52,0,1,44.8207,-93.8026,-17.0,28.8,34.1,732.0,88.0,22.8,17.0,99.0,0.0,54.0,64.0,175.0,359.0,543.0,5.0,5.5,21.7,0.0,150.0,0.0,1.0,5.0,2.0,12.9,18.0,63.0
x12y53,0,1,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y54,0,1,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y55,0,1,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y56,0,1,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y57,1,8,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y58,0,1,45.174,-93.963,-17.5,28.9,34.4,722.0,88.0,22.8,19.0,94.0,0.0,53.0,63.0,171.0,372.0,540.0,5.0,5.4,21.8,0.0,152.0,0.0,1.0,5.0,2.0,12.9,15.0,62.0
x12y59,0,1,45.31555,-93.94538,-17.7,28.8,34.4,730.0,92.0,22.3,20.0,94.0,0.0,53.0,62.0,169.0,377.0,535.0,5.0,5.2,21.7,0.0,152.0,0.0,1.0,5.0,2.0,12.8,14.0,62.0
x12y60,1,4,45.3164,-93.94272,-17.7,28.8,34.4,731.0,92.0,22.3,20.0,94.0,0.0,53.0,62.0,169.0,377.0,535.0,5.0,5.2,21.7,0.0,152.0,0.0,1.0,5.0,2.0,12.9,14.0,62.0
x12y61,0,1,45.3164,-93.94272,-17.7,28.8,34.4,731.0,92.0,22.3,20.0,94.0,0.0,53.0,62.0,169.0,377.0,535.0,5.0,5.2,21.7,0.0,152.0,0.0,1.0,5.0,2.0,12.9,14.0,62.0
x12y62,0,1,45.44915,-93.91057,-18.0,28.7,34.4,730.0,98.0,22.0,21.0,92.0,0.0,52.0,62.0,166.0,384.0,528.0,6.0,5.2,21.7,0.0,152.0,0.0,2.0,5.0,2.0,12.8,11.0,61.0
x12y63,1,5,45.45003,-93.91148,-18.0,28.7,34.4,730.0,98.0,22.0,21.0,92.0,0.0,52.0,62.0,166.0,384.0,528.0,6.0,5.2,21.7,0.0,152.0,0.0,2.0,5.0,2.0,12.8,11.0,61.0
x12y64,1,38,45.50343,-93.9436,-18.2,28.7,34.4,720.0,97.0,22.1,20.0,89.0,0.0,52.0,61.0,164.0,388.0,525.0,6.0,5.4,21.8,0.0,152.0,0.0,2.0,6.0,2.0,12.9,10.0,61.0
x12y65,1,22,45.53037,-93.93886,-18.2,28.7,34.4,719.0,97.0,22.1,20.0,89.0,0.0,51.0,61.0,164.0,389.0,525.0,6.0,5.4,21.8,0.0,153.0,0.0,2.0,6.0,2.0,12.9,10.0,61.0
x12y66,0,1,45.56556,-93.89622,-18.2,28.7,34.5,734.0,102.0,21.7,22.0,91.0,0.0,51.0,61.0,164.0,390.0,526.0,6.0,5.4,21.8,0.0,153.0,0.0,2.0,6.0,2.0,12.9,9.0,61.0
x12y67,0,1,45.56556,-93.89622,-18.2,28.7,34.5,734.0,102.0,21.7,22.0,91.0,0.0,51.0,61.0,164.0,390.0,526.0,6.0,5.4,21.8,0.0,153.0,0.0,2.0,6.0,2.0,12.9,9.0,61.0
x12y68,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y69,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y70,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y71,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y72,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y73,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y74,0,1,45.6991,-93.9988,-18.7,28.5,34.6,721.0,103.0,21.6,22.0,89.0,0.0,51.0,61.0,162.0,402.0,518.0,7.0,5.2,21.8,0.0,152.0,0.0,2.0,7.0,2.0,12.9,8.0,61.0
x12y75,0,1,45.97981,-94.2378,-19.1,28.7,34.9,675.0,98.0,22.8,20.0,84.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.7,0.0,154.0,0.0,2.0,7.0,2.0,12.7,7.0,59.0
x12y76,0,1,45.97981,-94.2378,-19.1,28.7,34.9,675.0,98.0,22.8,20.0,84.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.7,0.0,154.0,0.0,2.0,7.0,2.0,12.7,7.0,59.0
x12y77,0,1,45.97981,-94.2378,-19.1,28.7,34.9,675.0,98.0,22.8,20.0,84.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.7,0.0,154.0,0.0,2.0,7.0,2.0,12.7,7.0,59.0
x12y78,0,1,45.97981,-94.2378,-19.1,28.7,34.9,675.0,98.0,22.8,20.0,84.0,0.0,50.0,59.0,160.0,412.0,516.0,7.0,5.1,21.7,0.0,154.0,0.0,2.0,7.0,2.0,12.7,7.0,59.0
x12y79,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y80,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y81,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y82,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y83,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y84,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y85,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y86,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y87,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x12y88,0,1,46.4824,-94.0709,-20.5,27.4,34.8,703.0,113.0,20.6,23.0,94.0,0.0,47.0,60.0,156.0,442.0,483.0,11.0,4.9,21.2,0.0,147.0,0.0,5.0,10.0,3.0,12.4,4.0,60.0
x13y0,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y1,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y2,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y3,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y4,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y5,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y6,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y7,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y8,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y9,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y10,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y11,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y12,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y13,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y14,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y15,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y16,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y17,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y18,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y19,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y20,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y21,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y22,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y23,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y24,0,1,43.50941,-93.48425,-15.7,28.9,33.0,806.0,91.0,21.2,20.0,110.0,0.0,56.0,63.0,178.0,325.0,543.0,4.0,5.3,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.2,20.0,62.0
x13y25,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y26,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y27,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y28,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y29,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y30,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y31,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y32,0,1,44.0221,-93.5873,-16.4,29.1,33.3,809.0,109.0,21.0,24.0,110.0,0.0,54.0,62.0,174.0,339.0,542.0,5.0,5.5,21.6,0.0,155.0,0.0,1.0,4.0,1.0,13.1,17.0,61.0
x13y33,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y34,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y35,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y36,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y37,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y38,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y39,0,1,44.32538,-93.97616,-16.5,29.7,33.7,727.0,80.0,23.7,19.0,101.0,0.0,52.0,61.0,177.0,336.0,554.0,4.0,5.0,21.5,0.0,159.0,0.0,1.0,3.0,1.0,12.8,18.0,61.0
x13y40,0,1,44.3714,-93.7301,-16.7,29.0,33.6,755.0,89.0,22.4,18.0,106.0,0.0,53.0,62.0,176.0,348.0,541.0,5.0,5.5,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.0,18.0,62.0
x13y41,0,1,44.3714,-93.7301,-16.7,29.0,33.6,755.0,89.0,22.4,18.0,106.0,0.0,53.0,62.0,176.0,348.0,541.0,5.0,5.5,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.0,18.0,62.0
x13y42,0,1,44.3714,-93.7301,-16.7,29.0,33.6,755.0,89.0,22.4,18.0,106.0,0.0,53.0,62.0,176.0,348.0,541.0,5.0,5.5,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.0,18.0,62.0
x13y43,0,1,44.3714,-93.7301,-16.7,29.0,33.6,755.0,89.0,22.4,18.0,106.0,0.0,53.0,62.0,176.0,348.0,541.0,5.0,5.5,21.6,0.0,154.0,0.0,1.0,4.0,1.0,13.0,18.0,62.0
